product sku,product title,product_description,image
SKU:  NYO9518-S ,"NY Orthopedic Zero-G Boot, Small, 3"" W, Petite Adult / Pediatric ","RECOMMENDED USE: Individuals unable to avoid long periods of uninterrupted pressure over bony prominences are at increased risk for the development of necrosis and ulceration. This group of patients typically includes elderly individuals, those who are neurologically impaired, and those who are acutely hospitalized.ZERO-G Boot combines an aggressive design with hi-performance fabrics to eliminate pressure and friction to the skin.ANTIMICROBIAL FABRIC - NO ODOR, NO BACTERIA: THANKS TO THE SANITIZED BUILT-IN HYGIENE FUNCTION.People produce perspiration during all life situations. This is an ideal culture for the growth of bacteria. The sanitized hygiene function acts like a built-in deodorant and effectively prevents the development of bacteria on fabric, even during heavy perspiration. ",zero-g-boot-small-3-w-petite-adult-pediatric-a84.jpg
SKU:  NYO9518-M ,"NY Orthopedic Zero-G Boot, Medium, 4"" W, Average Adult ","RECOMMENDED USE: Individuals unable to avoid long periods of uninterrupted pressure over bony prominences are at increased risk for the development of necrosis and ulceration. This group of patients typically includes elderly individuals, those who are neurologically impaired, and those who are acutely hospitalized.ZERO-G Boot combines an aggressive design with hi-performance fabrics to eliminate pressure and friction to the skin.ANTIMICROBIAL FABRIC - NO ODOR, NO BACTERIA: THANKS TO THE SANITIZED BUILT-IN HYGIENE FUNCTION.People produce perspiration during all life situations. This is an ideal culture for the growth of bacteria. The sanitized hygiene function acts like a built-in deodorant and effectively prevents the development of bacteria on fabric, even during heavy perspiration. ",zero-g-boot-medium-4-w-average-adult-f13.jpg
SKU:  SAMPA6684 ,Sammons Preston Esmarch Plaster Scissors ," High quality German stainless steel cast scissors are ideal for cutting the inner layers of plaster or synthetic cast materials. Can be used for cutting polyester casting tape. Handle for leverage and slanted blade for patient safety. Latex free.Scissors Length 8""Blade Size 2 ""Handle Size 5 ""Quantity 1/EA ",esmarch-plaster-scissors-501.jpg
SKU:  BRSLBR74-50218 ,"BR Surgical Cement Mixing Spatula, Double Ended, 7 1/4"" ","Feature CEMENT MIXING SPATULA, double ended, 7 1/4"" ",cement-mixing-spatula-double-ended-7-1-4-ffd.jpg
SKU:  3M82003U ,"3M Health Care Scotchcast Plus Casting Tape,3"" x 4yd, Purple ","Water-activated resin lets you control working time according to application needs. High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast. Porous weave allows the skin to breathe. Available in 13 colors to maximize patient satisfaction. ",scotchcast-plus-casting-tape3-x-4yd-purple-c8d.jpg
SKU:  3M82003X ,"3M Health Care Scotchcast Plus Casting Tape, 3"" x 4yd, Bright Pink ","Color: Bright Pink, Lengt :4 Linear Yard, Product Type: Casting Tape, Product Use: Product Use: Casting, Width: 3 Inch.",scotchcast-plus-casting-tape-3-x-4yd-bright-pink-38c.jpg
SKU:  3M82002X ,"3M Health Care Scotchcast Plus Casting Tape, 2"" x 4 yds, Bright Pink ","Water-activated resin lets you control working time according to application needs. High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast. Porous weave allows the skin to breathe. ",scotchcast-plus-casting-tape-2-x-4-yds-bright-pink-627.jpg
SKU:  3M82004X ,"3M Health Care Scotchcast, Plus Casting Tape, 4"" x 4 yds, Bright Pink ","4 inch x 4 yard (10cm x 3,6m) Casting Tape, Bright Pink. Water-activated resin lets you control working time according to application needs.High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast.Porous weave allows the skin to breathe. ",scotchcast-plus-casting-tape-4-x-4-yds-bright-pink-6d0.jpg
SKU:  3M82002A ,"3M Health Care Scotchcast Plus Casting Tape, 2"" x 4 yds, Black ","Water-activated resin lets you control working time according to application needs. High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast. Porous weave allows the skin to breathe. Available in 13 colors to maximize patient satisfaction. ",scotchcast-plus-casting-tape-2-x-4-yds-black-262.jpg
SKU:  3M82002B ,"3M Health Care Scotchcast Plus Casting Tape, 2"" x 4 yds, Blue ","Water-activated resin lets you control working time according to application needs. High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast. Porous weave allows the skin to breathe. Available in 13 colors to maximize patient satisfaction. ",scotchcast-plus-casting-tape-2-x-4-yds-blue-7ff.jpg
SKU:  3M82002B ,"3M Health Care Scotchcast Plus Casting Tape, 2"" x 4 yds, Blue ","Water-activated resin lets you control working time according to application needs. High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast. Porous weave allows the skin to breathe. Available in 13 colors to maximize patient satisfaction. ",scotchcast-plus-casting-tape-2-x-4-yds-blue-7ff.jpg
SKU:  3M82002U ,"3M Health Care Scotchcast Plus Casting Tape, 2"" x 4 yd, Purple ","Water-activated resin lets you control working time according to application needs. High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast. Porous weave allows the skin to breathe. Available in 13 colors to maximize patient satisfaction. ",scotchcast-plus-casting-tape-2-x-4-yd-purple-829.jpg
SKU:  3M82002V ,"3M Health Care Scotchcast Plus Casting Tape, Bright Green, 2""x 4 yard ","Water-activated resin lets you control working time according to application needs. High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast. Porous weave allows the skin to breathe. Available in 13 colors to maximize patient satisfaction. ",scotchcast-plus-casting-tape-bright-green-2x-4-yard-5d4.jpg
SKU:  3M82003B ,"3M Health Care Scotchcast Plus Casting Tape, 3"" x 4 yds, White ","Water-activated resin lets you control working time according to application needs. High and early strength allows for weight bearing in 20 minutes and provides a durable cast with less chance of breakdown and the need for costly repairs or replacements. Lightweight for easy mobility. Stretches to conform well to contours for a more comfortable, better fitting cast. Porous weave allows the skin to breathe. Available in 13 colors to maximize patient satisfaction. ",scotchcast-plus-casting-tape-3-x-4-yds-white-658.jpg
SKU:  ALI51702 ,"Alimed Freedom comfort ROM Elbow Brace, Right, Small/Medium ","FREEDOM comfort ROM Elbow Brace has been designed for increased ease, comfort, and effectiveness in the treatment of post-operative elbow rehabilitation. Range of motion can be set prior to application, making it more comfortable for the recovering patient. Once in place, straps can be gently tightened as necessary, and further adjustments are easy. Brace also features tool-free adjustable stops that may be set for extension or flexion in a range of 0° to 120° in 5° increments. And since stop pins are attached, if they're removed during adjustment, you won't have to worry about losing them!Another new feature of the ROM Elbow Brace is a padded, cloth-covered foam strap that acts as a sling, making it easy to reposition the shoulder for additional comfort when necessary. Brace is completely enclosed in high-density foam for total comfort. Cushion cuffs conform to the body and are fixed to uprights and covered in a thick fabric, to facilitate surface cleaning. ",freedom-comfort-rom-elbow-brace-right-small-medium-a84.jpg
SKU:  ALI5111 ,"Alimed Freedom Comfort Boxer Fracture Prefab Orthosis with MP Extension, Medium, Right ","FREEDOM comfort Boxer Fracture Prefab Orthosis with MP Extension is ideal for quick and efficient immobilization of common metacarpal fractures. The rigid Kydex shell immobilizes and protects the fracture and surrounding joints. T-Foam padded liner ensures even further comfort, along with support and conformity to the fracture volume. MPs are positioned in extension. In difficult-to-fit instances, the shell may be gently heated (with heat gun) and reshaped to accommodate swelling. Black.Indications and usage: Most useful for uncomplicated fourth and fifth metacarpal fractures, including Boxer's fracture. For more complex fractures, use for support once the fracture has partially healed and some stability has been obtained.Fitting Instructions: Adhesive-backed, pressure-sensitive padding is included with each orthosis to allow angular corrections to be made to the fracture site. ",freedom-comfort-boxer-fracture-prefab-orthosis-with-mp-extension-medium-right-647.jpg
SKU:  ALI66158/NA/XL ,"Alimed Compression Thigh Brace, X-Large ","Compression Thigh Brace Easy slip-on, four-way stretch, seamless fabric offers comfortable compression. Breathable knit. Black.",compression-thigh-brace-x-large--b82.jpg
SKU:  ALI5112 ,"Alimed Freedom Comfort Boxer Fracture Prefab Orthosis with MP Extension, Medium, Left ","FREEDOM comfort Boxer Fracture Prefab Orthosis with MP Extension is ideal for quick and efficient immobilization of common metacarpal fractures. The rigid Kydex shell immobilizes and protects the fracture and surrounding joints. T-Foam™ padded liner ensures even further comfort, along with support and conformity to the fracture volume. MPs are positioned in extension. In difficult-to-fit instances, the shell may be gently heated (with heat gun) and reshaped to accommodate swelling. Black.Indications and usage: Most useful for uncomplicated fourth and fifth metacarpal fractures, including Boxer's fracture. For more complex fractures, use for support once the fracture has partially healed and some stability has been obtained.Fitting Instructions: Adhesive-backed, pressure-sensitive padding is included with each orthosis to allow angular corrections to be made to the fracture site. ",freedom-comfort-boxer-fracture-prefab-orthosis-with-mp-extension-medium-left-d8d.jpg
SKU:  DMS10744 ,"Derma Sciences Nutramax Stockinettes 4"" x 25 yds ",Designed to provide a bacteriological drape for orthopedic surgery. They are fluid repellent and low linting. ,nutramax-stockinettes-4-x-25-yds-ae0.jpg
SKU:  DMS13611 ,"Derma Sciences Plaster Bandage 2"" x 3 yds ","Sets very quickly, in two to four minutes. Made of super strong plaster, it is light and comfortable and retains its smooth texture and handling characteristics. ",plaster-bandage-2-x-3-yds-939.jpg
SKU:  SAMP081615665 ,Sammons Preston Cast Stand ,"Offers support for the patient's arm or leg while the limb is being casted. Height adjustable from 12"" (30.5cm) to 22"" (56cm). Stand can be disassembled into two pieces for storage. Includes drip bucket. 8"" (20cm) foam roller can be removed. Latex free. ",cast-stand-c01.jpg
SKU:  SAMP081590058 ,"Sammons Preston Right, Large ",This BFB is used to stabilize fractures to the 4th and/or 5th metacarpal (MC) bones and the respective metacarpal-phalangeal (MCP) joints of the hand. The ulnar gutter portion of the BFB allows the caregiver to achieve greater than 70 ,right-large-549.jpg
SKU:  KCC69671 ,"Kimberly-Clark Hi-Guard Regular Full Coverage Boots, X-Large ",Shoe And Lower Leg Coverage. Protective 3-Layer Sms Fabric. Film Coated Fabric On Foot Area. Adhesive Traction Strips. Moderate Fluid Contamination,hi-guard-regular-full-coverage-boots-x-large-0ea.jpg
SKU:  KCC69672 ,Kimberly-Clark Hi-Guard Ultra Full Coverage Boots X-Large ,Shoe And Lower Leg Coverage. Protective 3-Layer Sms Fabric. Plastic Film Coating Over Sms Fabric. Adhesive Traction Strips.Potential For Heavy Fluid Contamination,hi-guard-ultra-full-coverage-boots-x-large-855.jpg
SKU:  CM7369 ,Complete Medical Disposable Gold Wash Basin ,Feature Unboxed Disposable Gold 6 quart smooth finish easy-to-clean Size: 12 x 10 x 5,disposable-gold-wash-basin-10a.jpg
SKU:  OKS5932 ,Oakworks Semi-Round Bolster ,Unlimited versatility makes these comfortable and supportive cushions your building blocks for positioning. ,semi-round-bolster-857.png
SKU:  CRAM060500 ,Cramer Sports Medicine Felt Variety Pack ,Ideal for extra protection form impact and for building blister pads and orthotics.,felt-variety-pack-6fc.png
SKU:  DMS13612G ,"Derma Sciences Plaster Bandage 3"" x 3 yds - Each ","Sets very quickly, in two to four minutes. Made of super strong plaster, it is light and comfortable and retains its smooth texture and handling characteristics. ",plaster-bandage-3-x-3-yds-each-7d9.jpg
SKU:  DMS13620G ,"Derma Sciences Plaster Bandage 4"" x 5 yds - Each ","Sets very quickly, in two to four minutes. Made of super strong plaster, it is light and comfortable and retains its smooth texture and handling characteristics. ",plaster-bandage-4-x-5-yds-each-7d9.jpg
SKU:  3M72210G ,"3M Health Care Conformable Splint 2"" x 10"" - Each ","Low-profile, one-sided felt padding is less bulky so it molds more easily. All-in-one splint eliminates the need for splint assembly. Hypoallergenic, water-repellent felt padding dries much more quickly than standard padding. Provides strong, lightweight support in minutes. ",conformable-splint-2-x-10-each-ef1.jpg
